State,Year,Quarter,Pincode,Transaction_Count,Transaction_Amount
himachal-pradesh,2023,3,173205,349,392065
himachal-pradesh,2023,3,174101,190,327318
himachal-pradesh,2023,3,173025,144,244495
himachal-pradesh,2023,3,173030,70,115095
himachal-pradesh,2023,3,174303,65,122841
himachal-pradesh,2023,3,176001,60,126355
himachal-pradesh,2023,3,176061,59,108064
himachal-pradesh,2023,3,177001,59,94465
himachal-pradesh,2023,3,173001,55,86597
himachal-pradesh,2023,3,173212,55,139527
himachal-pradesh,2023,4,173205,495,842873
himachal-pradesh,2023,4,174101,199,369205
himachal-pradesh,2023,4,173025,192,294929
himachal-pradesh,2023,4,176061,94,195179
himachal-pradesh,2023,4,176052,90,162869
himachal-pradesh,2023,4,176001,89,198405
himachal-pradesh,2023,4,174303,89,204247
himachal-pradesh,2023,4,173001,83,251136
himachal-pradesh,2023,4,177001,79,167632
himachal-pradesh,2023,4,176310,75,108324
himachal-pradesh,2024,1,173205,475,648229
himachal-pradesh,2024,1,174101,241,405555
himachal-pradesh,2024,1,173025,234,404598
himachal-pradesh,2024,1,176061,114,211009
himachal-pradesh,2024,1,176001,90,153019
himachal-pradesh,2024,1,176310,85,119192
himachal-pradesh,2024,1,173212,72,150527
himachal-pradesh,2024,1,173030,72,97387
himachal-pradesh,2024,1,175131,72,143700
himachal-pradesh,2024,1,174303,71,155628
himachal-pradesh,2024,2,173205,431,524663
himachal-pradesh,2024,2,174101,203,335937
himachal-pradesh,2024,2,173025,153,283427
himachal-pradesh,2024,2,176310,99,166669
himachal-pradesh,2024,2,176001,98,144896
himachal-pradesh,2024,2,176061,93,179434
himachal-pradesh,2024,2,175131,85,209709
himachal-pradesh,2024,2,173212,77,146601
himachal-pradesh,2024,2,173030,70,88250
himachal-pradesh,2024,2,173001,65,157122
himachal-pradesh,2024,3,173205,389,587410
himachal-pradesh,2024,3,174101,244,432025
himachal-pradesh,2024,3,173025,203,341090
himachal-pradesh,2024,3,176061,108,209835
himachal-pradesh,2024,3,173030,94,150135
himachal-pradesh,2024,3,177001,90,155610
himachal-pradesh,2024,3,175001,78,129475
himachal-pradesh,2024,3,176001,72,134790
himachal-pradesh,2024,3,173001,71,100566
himachal-pradesh,2024,3,174303,70,139428
himachal-pradesh,2024,4,173205,529,755249
himachal-pradesh,2024,4,174101,288,459214
himachal-pradesh,2024,4,173025,211,428600
himachal-pradesh,2024,4,174303,118,217622
himachal-pradesh,2024,4,177001,110,280629
himachal-pradesh,2024,4,176001,102,184250
himachal-pradesh,2024,4,175131,92,165164
himachal-pradesh,2024,4,176061,90,184399
himachal-pradesh,2024,4,176310,88,166694
himachal-pradesh,2024,4,174103,85,151458
jammu-&-kashmir,2020,2,182101,12,2961
jammu-&-kashmir,2020,2,180011,11,2936
jammu-&-kashmir,2020,2,193222,10,1387
jammu-&-kashmir,2020,2,180001,10,1519
jammu-&-kashmir,2020,2,181133,8,1496
jammu-&-kashmir,2020,2,180003,7,1987
jammu-&-kashmir,2020,2,182312,7,1356
jammu-&-kashmir,2020,2,180010,5,1037
jammu-&-kashmir,2020,2,181101,5,975
jammu-&-kashmir,2020,2,180015,5,986
jammu-&-kashmir,2020,3,180005,24,11779
jammu-&-kashmir,2020,3,180001,18,6494
jammu-&-kashmir,2020,3,180012,14,4315
jammu-&-kashmir,2020,3,190001,13,3652
jammu-&-kashmir,2020,3,181133,13,2699
jammu-&-kashmir,2020,3,180020,13,3941
jammu-&-kashmir,2020,3,181205,11,4384
jammu-&-kashmir,2020,3,182101,10,1109
jammu-&-kashmir,2020,3,180003,9,1970
jammu-&-kashmir,2020,3,180002,9,2873
jammu-&-kashmir,2020,4,180011,20,8723
jammu-&-kashmir,2020,4,182101,20,12843
jammu-&-kashmir,2020,4,181201,19,19531
jammu-&-kashmir,2020,4,185203,17,15613
jammu-&-kashmir,2020,4,180020,16,18924
jammu-&-kashmir,2020,4,184121,15,11521
jammu-&-kashmir,2020,4,181133,14,16253
jammu-&-kashmir,2020,4,185101,13,14389
jammu-&-kashmir,2020,4,181101,13,6346
jammu-&-kashmir,2020,4,184120,13,11974
jammu-&-kashmir,2021,1,193504,115,165665
jammu-&-kashmir,2021,1,193502,37,83621
jammu-&-kashmir,2021,1,191131,34,58884
jammu-&-kashmir,2021,1,182101,33,42354
jammu-&-kashmir,2021,1,180001,29,23792
jammu-&-kashmir,2021,1,180012,28,29620
jammu-&-kashmir,2021,1,180003,25,30808
jammu-&-kashmir,2021,1,181133,23,25946
jammu-&-kashmir,2021,1,180004,23,12241
jammu-&-kashmir,2021,1,181221,21,21608
jammu-&-kashmir,2021,2,193504,71,43177
jammu-&-kashmir,2021,2,191131,58,31278
jammu-&-kashmir,2021,2,182101,48,70574
jammu-&-kashmir,2021,2,180005,36,56346
jammu-&-kashmir,2021,2,180003,35,60156
jammu-&-kashmir,2021,2,180001,32,34001
jammu-&-kashmir,2021,2,180020,24,25257
jammu-&-kashmir,2021,2,181133,24,32605
jammu-&-kashmir,2021,2,193502,24,43759
jammu-&-kashmir,2021,2,184121,20,37833
jammu-&-kashmir,2021,3,192123,76,34214
jammu-&-kashmir,2021,3,182101,53,97719
jammu-&-kashmir,2021,3,181133,52,79663
jammu-&-kashmir,2021,3,192303,46,34809
jammu-&-kashmir,2021,3,180001,44,48440
jammu-&-kashmir,2021,3,180005,40,26879
jammu-&-kashmir,2021,3,191111,33,40738
jammu-&-kashmir,2021,3,180020,32,39153
jammu-&-kashmir,2021,3,180004,32,30852
jammu-&-kashmir,2021,3,180011,30,54268
jammu-&-kashmir,2021,4,191111,515,260569
jammu-&-kashmir,2021,4,192303,129,111958
jammu-&-kashmir,2021,4,180001,83,105956
jammu-&-kashmir,2021,4,180004,67,94175
jammu-&-kashmir,2021,4,192301,64,90056
jammu-&-kashmir,2021,4,182101,62,99166
jammu-&-kashmir,2021,4,180003,55,79083
jammu-&-kashmir,2021,4,181133,51,90794
jammu-&-kashmir,2021,4,180012,50,55803
jammu-&-kashmir,2021,4,180020,49,59940
jammu-&-kashmir,2022,1,192301,136,178613
jammu-&-kashmir,2022,1,192401,136,106910
jammu-&-kashmir,2022,1,191111,104,90409
jammu-&-kashmir,2022,1,180001,92,139731
jammu-&-kashmir,2022,1,193201,91,133892
jammu-&-kashmir,2022,1,182101,84,148660
jammu-&-kashmir,2022,1,192303,75,83682
jammu-&-kashmir,2022,1,190012,74,73915
jammu-&-kashmir,2022,1,192101,73,89520
jammu-&-kashmir,2022,1,180012,68,139158
jammu-&-kashmir,2022,2,180001,113,152646
jammu-&-kashmir,2022,2,182101,112,153014
jammu-&-kashmir,2022,2,192301,106,165963
jammu-&-kashmir,2022,2,180020,94,119195
jammu-&-kashmir,2022,2,191111,91,132142
jammu-&-kashmir,2022,2,180003,85,105527
jammu-&-kashmir,2022,2,193201,82,128729
jammu-&-kashmir,2022,2,193222,81,103432
jammu-&-kashmir,2022,2,180005,78,99582
jammu-&-kashmir,2022,2,181133,77,98439
jammu-&-kashmir,2022,3,182101,159,194704
jammu-&-kashmir,2022,3,180003,132,159457
jammu-&-kashmir,2022,3,180001,131,170257
jammu-&-kashmir,2022,3,180020,112,143313
jammu-&-kashmir,2022,3,181133,111,144728
jammu-&-kashmir,2022,3,180012,107,111661
jammu-&-kashmir,2022,3,180004,91,124130
jammu-&-kashmir,2022,3,180005,89,108359
jammu-&-kashmir,2022,3,190001,86,129404
jammu-&-kashmir,2022,3,180002,82,117401
jammu-&-kashmir,2022,4,182101,190,380455
jammu-&-kashmir,2022,4,180001,132,205211
jammu-&-kashmir,2022,4,180003,116,191662
jammu-&-kashmir,2022,4,180020,114,167603
jammu-&-kashmir,2022,4,180005,112,148622
jammu-&-kashmir,2022,4,184121,109,204499
jammu-&-kashmir,2022,4,181133,106,170134
jammu-&-kashmir,2022,4,190001,105,159646
jammu-&-kashmir,2022,4,180004,100,147170
jammu-&-kashmir,2022,4,180012,97,160047
jammu-&-kashmir,2023,1,180001,127,176240
jammu-&-kashmir,2023,1,182101,120,248261
jammu-&-kashmir,2023,1,180020,115,212550
jammu-&-kashmir,2023,1,180004,105,145700
jammu-&-kashmir,2023,1,180003,104,148559
jammu-&-kashmir,2023,1,180012,100,176781
jammu-&-kashmir,2023,1,181221,82,152966
jammu-&-kashmir,2023,1,181133,78,153260
jammu-&-kashmir,2023,1,180005,73,132226
jammu-&-kashmir,2023,1,190001,72,128201
jammu-&-kashmir,2023,2,182101,161,317428
jammu-&-kashmir,2023,2,180001,148,272303
jammu-&-kashmir,2023,2,190001,126,234340
jammu-&-kashmir,2023,2,181133,124,167980
jammu-&-kashmir,2023,2,180005,118,182866
jammu-&-kashmir,2023,2,180003,103,170832
jammu-&-kashmir,2023,2,180020,99,147123
jammu-&-kashmir,2023,2,180012,91,117997
jammu-&-kashmir,2023,2,180002,80,139952
jammu-&-kashmir,2023,2,190011,79,152324
jammu-&-kashmir,2023,3,182101,195,277567
jammu-&-kashmir,2023,3,180005,127,136599
jammu-&-kashmir,2023,3,180020,121,137497
jammu-&-kashmir,2023,3,180001,121,164546
jammu-&-kashmir,2023,3,190001,107,216652
jammu-&-kashmir,2023,3,181133,104,156733
jammu-&-kashmir,2023,3,180003,104,195293
jammu-&-kashmir,2023,3,180004,97,139551
jammu-&-kashmir,2023,3,180011,92,155255
jammu-&-kashmir,2023,3,190007,91,170104
jammu-&-kashmir,2023,4,182101,252,474854
jammu-&-kashmir,2023,4,180001,157,255473
jammu-&-kashmir,2023,4,180012,142,227940
jammu-&-kashmir,2023,4,180005,135,225359
jammu-&-kashmir,2023,4,190001,116,245611
jammu-&-kashmir,2023,4,180003,115,242766
jammu-&-kashmir,2023,4,180011,113,272162
jammu-&-kashmir,2023,4,181201,113,217790
jammu-&-kashmir,2023,4,181133,112,258272
jammu-&-kashmir,2023,4,180020,109,184216
jammu-&-kashmir,2024,1,182101,233,414876
jammu-&-kashmir,2024,1,180001,139,249532
jammu-&-kashmir,2024,1,180003,134,205936
jammu-&-kashmir,2024,1,181133,133,244283
jammu-&-kashmir,2024,1,180020,132,192551
jammu-&-kashmir,2024,1,190001,129,197961
jammu-&-kashmir,2024,1,180011,128,207550
jammu-&-kashmir,2024,1,180012,124,204256
jammu-&-kashmir,2024,1,184121,112,243709
jammu-&-kashmir,2024,1,182204,112,231641
jammu-&-kashmir,2024,2,182101,263,505071
jammu-&-kashmir,2024,2,190001,159,332240
jammu-&-kashmir,2024,2,181133,136,208520
jammu-&-kashmir,2024,2,180003,129,259856
jammu-&-kashmir,2024,2,180001,115,205787
jammu-&-kashmir,2024,2,180012,111,196504
jammu-&-kashmir,2024,2,180002,110,162159
jammu-&-kashmir,2024,2,192231,110,226682
jammu-&-kashmir,2024,2,184121,103,239397
jammu-&-kashmir,2024,2,182204,100,172875
jammu-&-kashmir,2024,3,182101,307,534218
jammu-&-kashmir,2024,3,180004,220,434152
jammu-&-kashmir,2024,3,180001,186,456233
jammu-&-kashmir,2024,3,180011,167,309243
jammu-&-kashmir,2024,3,190001,157,297631
jammu-&-kashmir,2024,3,180020,142,248447
jammu-&-kashmir,2024,3,181221,131,224634
jammu-&-kashmir,2024,3,184121,130,246819
jammu-&-kashmir,2024,3,193504,129,118758
jammu-&-kashmir,2024,3,192231,116,244272
jammu-&-kashmir,2024,4,182101,311,566941
jammu-&-kashmir,2024,4,190001,213,362707
jammu-&-kashmir,2024,4,180001,209,307079
jammu-&-kashmir,2024,4,181133,165,266373
jammu-&-kashmir,2024,4,191111,160,335713
jammu-&-kashmir,2024,4,192303,159,406256
jammu-&-kashmir,2024,4,180004,159,291759
jammu-&-kashmir,2024,4,180020,144,207868
jammu-&-kashmir,2024,4,182204,143,318115
jammu-&-kashmir,2024,4,180011,143,275132
jharkhand,2020,2,826124,307,51877
jharkhand,2020,2,828122,171,30316
jharkhand,2020,2,834001,115,19706
jharkhand,2020,2,834002,50,8237
jharkhand,2020,2,827013,39,7822
jharkhand,2020,2,831001,37,7434
jharkhand,2020,2,828107,36,6726
jharkhand,2020,2,834005,35,6027
jharkhand,2020,2,826001,34,7265
jharkhand,2020,2,831013,32,5775
jharkhand,2020,3,826124,378,89931
jharkhand,2020,3,828122,282,66524
jharkhand,2020,3,834001,220,55456
jharkhand,2020,3,826001,191,48500
jharkhand,2020,3,834002,138,32254
jharkhand,2020,3,834009,112,32455
jharkhand,2020,3,834005,94,20849
jharkhand,2020,3,834008,90,22174
jharkhand,2020,3,831001,89,20924
jharkhand,2020,3,832108,73,15996
jharkhand,2020,4,834001,176,143529
jharkhand,2020,4,826001,77,42393
jharkhand,2020,4,831001,59,33463
jharkhand,2020,4,828122,55,24151
jharkhand,2020,4,827013,53,57004
jharkhand,2020,4,831012,50,36582
jharkhand,2020,4,834002,46,34930
jharkhand,2020,4,825301,46,39863
jharkhand,2020,4,826124,45,18768
jharkhand,2020,4,834009,43,37917
jharkhand,2021,1,834001,303,183419
jharkhand,2021,1,831001,126,82373
jharkhand,2021,1,827013,117,57568
jharkhand,2021,1,826001,105,77518
jharkhand,2021,1,834009,84,52484
jharkhand,2021,1,834008,75,46979
jharkhand,2021,1,825303,73,37088
jharkhand,2021,1,831004,68,37664
jharkhand,2021,1,835217,60,39655
jharkhand,2021,1,832108,55,28540
jharkhand,2021,2,834001,254,239419
jharkhand,2021,2,826001,129,101795
jharkhand,2021,2,827013,104,103028
jharkhand,2021,2,834002,99,119642
jharkhand,2021,2,834005,86,68804
jharkhand,2021,2,831012,86,64064
jharkhand,2021,2,834008,86,109797
jharkhand,2021,2,831001,74,90097
jharkhand,2021,2,831004,74,61527
jharkhand,2021,2,822102,74,57258
jharkhand,2021,3,834001,400,332493
jharkhand,2021,3,826001,198,151308
jharkhand,2021,3,822102,195,199993
jharkhand,2021,3,834002,182,140791
jharkhand,2021,3,831001,156,134917
jharkhand,2021,3,835302,142,66569
jharkhand,2021,3,827013,121,122961
jharkhand,2021,3,832107,108,107917
jharkhand,2021,3,834009,107,118576
jharkhand,2021,3,832108,103,111718
jharkhand,2021,4,834001,608,614197
jharkhand,2021,4,826001,233,289336
jharkhand,2021,4,831001,227,265229
jharkhand,2021,4,834002,190,232440
jharkhand,2021,4,834008,159,204906
jharkhand,2021,4,834005,146,154409
jharkhand,2021,4,827013,130,199986
jharkhand,2021,4,830003,123,209193
jharkhand,2021,4,834009,122,128516
jharkhand,2021,4,832108,112,118475
jharkhand,2022,1,834001,622,804617
jharkhand,2022,1,826001,274,298461
jharkhand,2022,1,831001,273,307627
jharkhand,2022,1,834002,234,316256
jharkhand,2022,1,827013,205,323335
jharkhand,2022,1,834008,170,262494
jharkhand,2022,1,834009,156,192138
jharkhand,2022,1,832110,156,201309
jharkhand,2022,1,832108,151,211761
jharkhand,2022,1,832107,144,190932
jharkhand,2022,2,834001,641,681631
jharkhand,2022,2,826001,380,440449
jharkhand,2022,2,831001,342,396100
jharkhand,2022,2,834002,199,263774
jharkhand,2022,2,827013,193,268149
jharkhand,2022,2,831012,160,171246
jharkhand,2022,2,832110,153,175793
jharkhand,2022,2,834008,148,175465
jharkhand,2022,2,832108,146,169119
jharkhand,2022,2,834005,145,174665
jharkhand,2022,3,834001,952,1088439
jharkhand,2022,3,826001,656,658189
jharkhand,2022,3,831001,498,539091
jharkhand,2022,3,834002,330,317605
jharkhand,2022,3,827013,287,353078
jharkhand,2022,3,835302,261,168152
jharkhand,2022,3,831012,251,275031
jharkhand,2022,3,834008,248,336346
jharkhand,2022,3,832110,234,286643
jharkhand,2022,3,832108,233,240619
jharkhand,2022,4,834001,901,1096797
jharkhand,2022,4,826001,675,746059
jharkhand,2022,4,831001,502,642026
jharkhand,2022,4,832108,363,434287
jharkhand,2022,4,834002,361,505664
jharkhand,2022,4,827013,316,501959
jharkhand,2022,4,832110,302,330958
jharkhand,2022,4,831012,282,299313
jharkhand,2022,4,834008,275,437708
jharkhand,2022,4,832107,273,401631
jharkhand,2023,1,834001,853,1139933
jharkhand,2023,1,831001,662,633062
jharkhand,2023,1,826001,454,521038
jharkhand,2023,1,832108,377,452574
jharkhand,2023,1,831012,344,410953
jharkhand,2023,1,832107,320,378120
jharkhand,2023,1,834002,308,452977
jharkhand,2023,1,827013,292,501165
jharkhand,2023,1,831004,266,293838
jharkhand,2023,1,834008,259,368773
jharkhand,2023,2,834001,957,1221293
jharkhand,2023,2,831001,865,877814
jharkhand,2023,2,826001,515,686171
jharkhand,2023,2,832108,463,432051
jharkhand,2023,2,832107,399,415090
jharkhand,2023,2,827013,389,565662
jharkhand,2023,2,831004,367,352526
jharkhand,2023,2,831012,360,413272
jharkhand,2023,2,834002,323,441029
jharkhand,2023,2,831009,289,296837
jharkhand,2023,3,834001,1290,1541368
jharkhand,2023,3,831001,832,827931
jharkhand,2023,3,826001,614,715449
jharkhand,2023,3,832107,454,500594
jharkhand,2023,3,834002,447,527439
jharkhand,2023,3,827013,444,584805
jharkhand,2023,3,832108,432,486414
jharkhand,2023,3,831004,397,373846
jharkhand,2023,3,831012,377,388045
jharkhand,2023,3,834008,337,399455
jharkhand,2023,4,834001,1142,1641382
jharkhand,2023,4,831001,791,1060429
jharkhand,2023,4,826001,718,1010140
jharkhand,2023,4,827013,518,799120
jharkhand,2023,4,832108,459,583398
jharkhand,2023,4,832107,413,464732
jharkhand,2023,4,834002,408,470590
jharkhand,2023,4,831004,353,439314
jharkhand,2023,4,831012,336,421307
jharkhand,2023,4,834008,312,599671
jharkhand,2024,1,834001,1210,1755448
jharkhand,2024,1,831001,808,1013796
jharkhand,2024,1,826001,711,863177
jharkhand,2024,1,832108,618,716198
jharkhand,2024,1,827013,496,819455
jharkhand,2024,1,832107,445,585486
jharkhand,2024,1,834002,385,680732
jharkhand,2024,1,831004,350,484051
jharkhand,2024,1,834008,334,610499
jharkhand,2024,1,831012,319,373884
jharkhand,2024,2,834001,1154,1637077
jharkhand,2024,2,831001,773,976453
jharkhand,2024,2,826001,637,820376
jharkhand,2024,2,832108,485,633106
jharkhand,2024,2,827013,475,670371
jharkhand,2024,2,832107,442,585230
jharkhand,2024,2,834002,376,571634
jharkhand,2024,2,834008,347,471835
jharkhand,2024,2,834009,299,519470
jharkhand,2024,2,831004,295,352145
jharkhand,2024,3,834001,1553,2153189
jharkhand,2024,3,831001,936,1153646
jharkhand,2024,3,826001,858,1241236
jharkhand,2024,3,831012,802,1052327
jharkhand,2024,3,827013,561,806627
jharkhand,2024,3,834002,513,788462
jharkhand,2024,3,831002,455,597133
jharkhand,2024,3,834009,397,800449
jharkhand,2024,3,834008,386,599161
jharkhand,2024,3,827001,367,505841
jharkhand,2024,4,834001,1671,2693199
jharkhand,2024,4,831012,1042,1410497
jharkhand,2024,4,831001,1030,1270492
jharkhand,2024,4,826001,927,1272238
jharkhand,2024,4,827013,632,952106
jharkhand,2024,4,831002,526,690569
jharkhand,2024,4,834002,504,867944
jharkhand,2024,4,831004,443,628089
jharkhand,2024,4,832108,418,542082
jharkhand,2024,4,834008,414,742251
karnataka,2020,2,560068,1076,168415
karnataka,2020,2,560037,1034,155914
karnataka,2020,2,560076,802,124790
karnataka,2020,2,560078,742,119673
karnataka,2020,2,560100,651,103528
karnataka,2020,2,560079,494,79188
karnataka,2020,2,560066,485,74094
karnataka,2020,2,560064,480,86646
karnataka,2020,2,560043,476,78043
karnataka,2020,2,560040,392,63016
karnataka,2020,3,560068,1603,340876
karnataka,2020,3,560076,1148,250474
karnataka,2020,3,560078,1124,243443
karnataka,2020,3,560037,923,202431
karnataka,2020,3,560079,904,183362
karnataka,2020,3,560043,842,188522
karnataka,2020,3,560058,802,159563
karnataka,2020,3,560091,768,161814
karnataka,2020,3,560100,765,158888
karnataka,2020,3,560085,712,156512
karnataka,2020,4,560068,849,653177
karnataka,2020,4,560079,565,461758
karnataka,2020,4,560078,536,398681
karnataka,2020,4,560076,525,495928
karnataka,2020,4,560037,511,384244
karnataka,2020,4,560043,495,437875
karnataka,2020,4,560058,454,338439
karnataka,2020,4,560091,452,406737
karnataka,2020,4,560064,402,440784
karnataka,2020,4,560066,370,298409
karnataka,2021,1,560068,870,614123
karnataka,2021,1,560043,682,549677
karnataka,2021,1,560078,658,521459
karnataka,2021,1,560091,648,492850
karnataka,2021,1,560076,616,516089
karnataka,2021,1,560079,604,504737
karnataka,2021,1,560058,594,413435
karnataka,2021,1,560037,530,467727
karnataka,2021,1,560100,457,370259
karnataka,2021,1,560022,430,288082
karnataka,2021,2,560068,982,719927
karnataka,2021,2,560076,719,556220
karnataka,2021,2,560058,658,556256
karnataka,2021,2,560078,652,519156
karnataka,2021,2,560091,633,611281
karnataka,2021,2,560043,594,616422
karnataka,2021,2,560100,554,447886
karnataka,2021,2,560079,545,451693
karnataka,2021,2,560037,505,392580
karnataka,2021,2,560064,500,607631
